date,lastvalue,difference,diffrate,startvalue,highvalue,lowvalue,volume
8.Dec.03,"1,948.85",11.03,0.57,"1,937.48","1,948.94","1,926.94","1,583,730,000"
9.Dec.03,"1,908.32",-40.53,-2.08,"1,955.50","1,956.97","1,906.84","1,813,530,000"
10.Dec.03,"1,904.65",-3.67,-0.19,"1,912.24","1,916.00","1,887.46","1,946,310,000"
11.Dec.03,"1,942.32",37.67,1.98,"1,904.48","1,945.92","1,903.93","1,807,550,000"
12.Dec.03,"1,949.00",6.68,0.34,"1,947.26","1,949.02","1,931.10","1,457,100,000"
15.Dec.03,"1,918.26",-30.74,-1.58,"1,978.77","1,979.78","1,918.26","1,815,500,000"
16.Dec.03,"1,924.29",6.03,0.31,"1,918.06","1,927.09","1,901.66","1,811,430,000"
17.Dec.03,"1,921.33",-2.96,-0.15,"1,922.21","1,926.00","1,910.24","1,501,340,000"
18.Dec.03,"1,956.18",34.85,1.81,"1,924.62","1,957.68","1,924.62","1,714,080,000"
19.Dec.03,"1,951.02",-5.16,-0.26,"1,963.28","1,963.28","1,939.56","1,844,570,000"
22.Dec.03,"1,955.80",4.78,0.25,"1,946.19","1,958.74","1,941.62","1,283,590,000"
23.Dec.03,"1,974.78",18.98,0.97,"1,954.03","1,974.78","1,952.44","1,321,000,000"
24.Dec.03,"1,969.23",-5.55,-0.28,"1,969.71","1,974.31","1,964.88","642,630,000"
26.Dec.03,"1,973.14",3.91,0.20,"1,970.37","1,979.74","1,970.37","530,810,000"
29.Dec.03,"2,006.48",33.34,1.69,"1,976.93","2,006.48","1,976.93","1,413,210,000"
30.Dec.03,"2,009.88",3.40,0.17,"2,003.98","2,010.13","1,997.82","1,544,270,000"
31.Dec.03,"2,003.37",-6.51,-0.32,"2,010.64","2,015.23","1,996.62","1,775,710,000"
2.Jan.04,"2,006.68",3.31,0.17,"2,011.08","2,022.37","1,999.77","1,666,780,000"
5.Jan.04,"2,047.36",40.68,2.03,"2,020.78","2,047.36","2,020.78","2,362,910,000"
6.Jan.04,"2,057.37",10.01,0.49,"2,044.55","2,061.54","2,039.63","2,273,220,000"
7.Jan.04,"2,077.68",20.31,0.99,"2,056.75","2,078.09","2,047.02","2,294,280,000"
8.Jan.04,"2,100.25",22.57,1.09,"2,089.60","2,100.25","2,078.05","2,683,950,000"
9.Jan.04,"2,086.92",-13.33,-0.63,"2,083.64","2,113.33","2,077.09","2,482,760,000"
12.Jan.04,"2,111.78",24.86,1.19,"2,093.54","2,112.52","2,085.15","2,284,010,000"
13.Jan.04,"2,096.44",-15.34,-0.73,"2,113.11","2,114.91","2,080.29","2,385,700,000"
14.Jan.04,"2,111.13",14.69,0.70,"2,104.29","2,111.73","2,094.32","2,099,970,000"
15.Jan.04,"2,109.08",-2.05,-0.10,"2,101.86","2,121.61","2,088.10","2,235,590,000"
16.Jan.04,"2,140.46",31.38,1.49,"2,126.12","2,140.47","2,119.35","2,614,390,000"
20.Jan.04,"2,147.98",7.52,0.35,"2,149.03","2,149.85","2,130.20","2,574,190,000"
21.Jan.04,"2,142.45",-5.53,-0.26,"2,139.33","2,150.11","2,120.20","2,421,860,000"
22.Jan.04,"2,119.01",-23.44,-1.09,"2,146.32","2,152.12","2,119.01","2,353,370,000"
23.Jan.04,"2,123.87",4.86,0.23,"2,124.76","2,138.41","2,108.45","2,253,910,000"
26.Jan.04,"2,153.83",29.96,1.41,"2,120.56","2,153.83","2,115.34","1,946,050,000"
27.Jan.04,"2,116.04",-37.79,-1.75,"2,148.05","2,152.75","2,116.04","2,151,260,000"
28.Jan.04,"2,077.37",-38.67,-1.83,"2,125.02","2,128.00","2,073.15","2,319,550,000"
29.Jan.04,"2,068.23",-9.14,-0.44,"2,085.54","2,087.33","2,041.07","2,637,760,000"
30.Jan.04,"2,066.15",-2.08,-0.10,"2,068.36","2,078.88","2,058.54","1,931,180,000"
2.Feb.04,"2,063.15",-3.00,-0.15,"2,072.13","2,085.49","2,053.79","1,915,680,000"
3.Feb.04,"2,066.21",3.06,0.15,"2,061.28","2,071.44","2,057.33","1,844,840,000"
4.Feb.04,"2,014.14",-52.07,-2.52,"2,042.83","2,044.68","2,013.92","2,267,580,000"
5.Feb.04,"2,019.56",5.42,0.27,"2,024.48","2,031.39","2,012.79","1,956,030,000"
6.Feb.04,"2,064.01",44.45,2.20,"2,025.96","2,064.01","2,025.91","1,855,510,000"
9.Feb.04,"2,060.57",-3.44,-0.17,"2,069.29","2,074.27","2,060.44","1,745,350,000"
10.Feb.04,"2,075.33",14.76,0.72,"2,061.10","2,075.33","2,060.44","1,656,760,000"
11.Feb.04,"2,089.66",14.33,0.69,"2,072.90","2,089.66","2,064.77","2,185,700,000"
12.Feb.04,"2,073.61",-16.05,-0.77,"2,084.02","2,091.22","2,072.06","1,937,690,000"
13.Feb.04,"2,053.56",-20.05,-0.97,"2,080.17","2,085.71","2,049.76","1,818,020,000"
17.Feb.04,"2,080.35",26.79,1.30,"2,068.42","2,084.72","2,068.01","1,618,060,000"
18.Feb.04,"2,076.47",-3.88,-0.19,"2,084.23","2,088.51","2,072.19","1,781,240,000"
19.Feb.04,"2,045.96",-30.51,-1.47,"2,091.71","2,094.92","2,045.96","2,065,540,000"
20.Feb.04,"2,037.93",-8.03,-0.39,"2,052.13","2,052.36","2,022.79","1,914,330,000"
23.Feb.04,"2,007.52",-30.41,-1.49,"2,044.41","2,045.10","1,999.59","1,953,330,000"
24.Feb.04,"2,005.44",-2.08,-0.10,"2,000.75","2,018.07","1,991.05","2,069,420,000"
25.Feb.04,"2,022.98",17.54,0.87,"2,010.59","2,024.20","2,007.73","1,707,140,000"
26.Feb.04,"2,032.57",9.59,0.47,"2,018.91","2,037.17","2,012.83","1,752,840,000"
27.Feb.04,"2,029.82",-2.75,-0.14,"2,036.67","2,044.77","2,018.83","1,871,780,000"
1.Mar.04,"2,057.80",27.98,1.38,"2,036.92","2,057.80","2,032.64","1,697,920,000"
2.Mar.04,"2,039.65",-18.15,-0.88,"2,056.38","2,064.40","2,039.65","1,871,950,000"
3.Mar.04,"2,033.36",-6.29,-0.31,"2,037.11","2,039.31","2,020.29","1,814,850,000"
4.Mar.04,"2,055.11",21.75,1.07,"2,034.73","2,055.12","2,031.84","1,799,070,000"
5.Mar.04,"2,047.63",-7.48,-0.36,"2,037.33","2,069.02","2,034.18","2,045,230,000"
8.Mar.04,"2,008.78",-38.85,-1.90,"2,052.07","2,058.25","2,008.78","2,044,260,000"
9.Mar.04,"1,995.16",-13.62,-0.68,"2,008.75","2,011.83","1,987.29","2,105,450,000"
10.Mar.04,"1,964.15",-31.01,-1.55,"1,997.11","2,007.25","1,963.13","2,159,820,000"
11.Mar.04,"1,943.89",-20.26,-1.03,"1,953.59","1,982.58","1,943.89","2,191,370,000"
12.Mar.04,"1,984.73",40.84,2.10,"1,961.00","1,984.73","1,959.49","1,707,130,000"
15.Mar.04,"1,939.20",-45.53,-2.29,"1,977.78","1,977.78","1,939.20","1,723,290,000"
16.Mar.04,"1,943.09",3.89,0.20,"1,952.78","1,961.99","1,927.69","1,963,640,000"
17.Mar.04,"1,976.76",33.67,1.73,"1,956.52","1,980.31","1,956.52","1,678,770,000"
18.Mar.04,"1,962.44",-14.32,-0.72,"1,971.26","1,972.31","1,947.56","1,677,760,000"
19.Mar.04,"1,940.47",-21.97,-1.12,"1,964.97","1,970.15","1,940.47","1,645,680,000"
22.Mar.04,"1,909.90",-30.57,-1.58,"1,929.02","1,929.28","1,897.63","1,982,240,000"
23.Mar.04,"1,901.80",-8.10,-0.42,"1,923.23","1,928.61","1,898.94","1,835,180,000"
24.Mar.04,"1,909.48",7.68,0.40,"1,908.04","1,922.51","1,896.91","1,839,440,000"
25.Mar.04,"1,967.17",57.69,3.02,"1,923.22","1,967.17","1,923.22","1,968,620,000"
26.Mar.04,"1,960.02",-7.15,-0.36,"1,963.52","1,976.76","1,960.02","1,579,820,000"
29.Mar.04,"1,992.57",32.55,1.66,"1,975.43","1,996.23","1,975.43","1,706,000,000"
30.Mar.04,"2,000.63",8.06,0.40,"1,985.67","2,000.68","1,981.44","1,598,550,000"
31.Mar.04,"1,994.22",-6.41,-0.32,"2,001.09","2,004.00","1,985.04","1,861,460,000"
1.Apr.04,"2,015.01",20.79,1.04,"1,996.45","2,019.09","1,996.45","1,833,430,000"
2.Apr.04,"2,057.17",42.16,2.09,"2,046.05","2,057.17","2,037.19","2,183,740,000"
5.Apr.04,"2,079.12",21.95,1.07,"2,055.99","2,079.12","2,054.34","1,736,300,000"
6.Apr.04,"2,059.90",-19.22,-0.92,"2,064.13","2,068.27","2,053.32","1,811,100,000"
7.Apr.04,"2,050.24",-9.66,-0.47,"2,055.61","2,060.44","2,038.74","1,774,960,000"
8.Apr.04,"2,052.88",2.64,0.13,"2,074.58","2,075.33","2,046.10","1,694,140,000"
12.Apr.04,"2,065.48",12.60,0.61,"2,057.64","2,069.45","2,057.64","1,501,360,000"
13.Apr.04,"2,030.08",-35.40,-1.71,"2,072.95","2,073.42","2,026.20","1,953,240,000"
14.Apr.04,"2,024.85",-5.23,-0.26,"2,018.36","2,040.15","2,013.98","1,832,200,000"
15.Apr.04,"2,002.17",-22.68,-1.12,"2,026.52","2,031.84","1,989.21","1,956,010,000"
16.Apr.04,"1,995.74",-6.43,-0.32,"2,002.43","2,007.17","1,982.14","1,870,420,000"
19.Apr.04,"2,020.43",24.69,1.24,"1,995.37","2,020.45","1,991.14","1,672,830,000"
20.Apr.04,"1,978.63",-41.80,-2.07,"2,022.62","2,032.41","1,978.63","1,921,740,000"
21.Apr.04,"1,995.63",17.00,0.86,"1,987.22","1,995.91","1,973.25","2,053,970,000"
22.Apr.04,"2,032.91",37.28,1.87,"1,992.65","2,035.39","1,991.47","2,147,870,000"
23.Apr.04,"2,049.77",16.86,0.83,"2,045.92","2,051.75","2,034.48","1,927,300,000"
26.Apr.04,"2,036.77",-13.00,-0.63,"2,052.25","2,059.08","2,031.75","1,727,680,000"
27.Apr.04,"2,032.53",-4.24,-0.21,"2,040.53","2,053.57","2,027.64","1,971,610,000"
28.Apr.04,"1,989.54",-42.99,-2.12,"2,026.44","2,026.44","1,985.54","2,037,420,000"
29.Apr.04,"1,958.78",-30.76,-1.55,"1,987.48","1,998.50","1,946.10","2,371,070,000"
30.Apr.04,"1,920.15",-38.63,-1.97,"1,962.49","1,965.89","1,919.39","2,174,730,000"
3.May.04,"1,938.72",18.57,0.97,"1,928.72","1,954.62","1,926.09","1,932,490,000"
4.May.04,"1,950.48",11.76,0.61,"1,942.37","1,969.97","1,933.60","1,857,530,000"
5.May.04,"1,957.26",6.78,0.35,"1,954.99","1,967.33","1,948.51","1,586,660,000"
6.May.04,"1,937.74",-19.52,-1.00,"1,945.87","1,949.55","1,923.30","1,750,770,000"
7.May.04,"1,917.96",-19.78,-1.02,"1,931.86","1,957.24","1,917.96","1,637,090,000"
10.May.04,"1,896.07",-21.89,-1.14,"1,904.73","1,907.98","1,880.32","1,895,630,000"
11.May.04,"1,931.35",35.28,1.86,"1,909.50","1,931.48","1,909.50","1,645,220,000"
12.May.04,"1,925.59",-5.76,-0.30,"1,924.32","1,927.23","1,878.77","1,887,780,000"
13.May.04,"1,926.03",0.44,0.02,"1,918.63","1,937.87","1,914.10","1,558,620,000"
14.May.04,"1,904.25",-21.78,-1.13,"1,922.47","1,927.25","1,897.57","1,526,360,000"
17.May.04,"1,876.64",-27.61,-1.45,"1,881.06","1,887.74","1,865.40","1,528,890,000"
18.May.04,"1,897.82",21.18,1.13,"1,892.29","1,903.39","1,890.95","1,435,100,000"
19.May.04,"1,898.17",0.35,0.02,"1,917.58","1,936.04","1,898.16","1,834,960,000"
20.May.04,"1,896.59",-1.58,-0.08,"1,902.78","1,912.02","1,890.18","1,540,900,000"
21.May.04,"1,912.09",15.50,0.82,"1,910.04","1,918.08","1,899.85","1,376,620,000"
24.May.04,"1,922.98",10.89,0.57,"1,924.87","1,934.41","1,915.56","1,422,080,000"
25.May.04,"1,964.65",41.67,2.17,"1,920.94","1,966.68","1,913.73","1,770,600,000"
26.May.04,"1,976.15",11.50,0.59,"1,961.16","1,976.16","1,957.58","1,591,030,000"
27.May.04,"1,984.50",8.35,0.42,"1,982.77","1,991.87","1,969.04","1,641,260,000"
28.May.04,"1,986.74",2.24,0.11,"1,985.54","1,990.81","1,976.70","1,233,190,000"
1.Jun.04,"1,990.77",4.03,0.20,"1,978.52","1,991.29","1,972.71","1,459,030,000"
2.Jun.04,"1,988.98",-1.79,-0.09,"1,995.18","1,998.32","1,978.71","1,520,120,000"
3.Jun.04,"1,960.26",-28.72,-1.44,"1,983.86","1,983.86","1,960.26","1,526,670,000"
4.Jun.04,"1,978.62",18.36,0.94,"1,982.65","1,995.50","1,978.04","1,417,600,000"
7.Jun.04,"2,020.62",42.00,2.12,"1,991.67","2,020.62","1,991.42","1,485,300,000"
8.Jun.04,"2,023.53",2.91,0.14,"2,010.72","2,023.54","2,008.30","1,464,790,000"
9.Jun.04,"1,990.61",-32.92,-1.63,"2,015.04","2,019.22","1,989.99","1,520,200,000"
10.Jun.04,"1,999.87",9.26,0.47,"1,996.80","2,000.99","1,988.89","1,345,640,000"
14.Jun.04,"1,969.99",-29.88,-1.49,"1,987.75","1,987.83","1,963.48","1,402,630,000"
15.Jun.04,"1,995.60",25.61,1.30,"1,982.41","2,006.58","1,982.41","1,527,280,000"
16.Jun.04,"1,998.23",2.63,0.13,"1,997.10","2,002.07","1,990.57","1,353,130,000"
17.Jun.04,"1,983.67",-14.56,-0.73,"1,993.69","1,993.93","1,976.25","1,449,920,000"
18.Jun.04,"1,986.73",3.06,0.15,"1,977.77","2,000.41","1,973.91","1,697,770,000"
21.Jun.04,"1,974.38",-12.35,-0.62,"1,990.82","1,995.06","1,972.43","1,363,000,000"
22.Jun.04,"1,994.15",19.77,1.00,"1,975.51","1,994.87","1,964.53","1,660,890,000"
23.Jun.04,"2,020.98",26.83,1.35,"1,992.05","2,023.23","1,990.78","1,803,560,000"
24.Jun.04,"2,015.57",-5.41,-0.27,"2,020.11","2,032.21","2,013.78","1,685,690,000"
25.Jun.04,"2,025.47",9.90,0.49,"2,016.74","2,033.87","2,015.57","1,972,100,000"
28.Jun.04,"2,019.82",-5.65,-0.28,"2,038.98","2,039.93","2,013.73","1,611,080,000"
29.Jun.04,"2,034.93",15.11,0.75,"2,017.35","2,037.60","2,017.35","1,581,530,000"
30.Jun.04,"2,047.79",12.86,0.63,"2,038.34","2,055.65","2,031.88","1,754,160,000"
1.Jul.04,"2,015.55",-32.24,-1.57,"2,045.53","2,045.53","2,006.67","1,739,310,000"
2.Jul.04,"2,006.66",-8.89,-0.44,"2,014.09","2,014.74","1,996.61","1,200,230,000"
6.Jul.04,"1,963.43",-43.23,-2.15,"1,994.70","1,995.40","1,958.69","1,927,550,000"
7.Jul.04,"1,966.08",2.65,0.13,"1,961.22","1,976.92","1,960.78","1,762,310,000"
8.Jul.04,"1,935.32",-30.76,-1.56,"1,951.79","1,964.48","1,934.57","1,789,150,000"
9.Jul.04,"1,946.33",11.01,0.57,"1,946.49","1,961.11","1,940.22","1,388,750,000"
12.Jul.04,"1,936.92",-9.41,-0.48,"1,936.17","1,941.24","1,921.40","1,504,000,000"
13.Jul.04,"1,931.66",-5.26,-0.27,"1,940.31","1,945.17","1,930.59","1,499,660,000"
14.Jul.04,"1,914.88",-16.78,-0.87,"1,913.73","1,937.68","1,908.98","1,461,800,000"
15.Jul.04,"1,912.71",-2.17,-0.11,"1,920.14","1,925.76","1,910.13","1,669,940,000"
16.Jul.04,"1,883.15",-29.56,-1.55,"1,926.19","1,926.19","1,882.93","2,099,400,000"
19.Jul.04,"1,883.83",0.68,0.04,"1,889.06","1,893.80","1,870.14","1,774,620,000"
20.Jul.04,"1,917.07",33.24,1.76,"1,886.69","1,917.07","1,885.80","1,628,240,000"
21.Jul.04,"1,874.37",-42.70,-2.23,"1,933.02","1,933.03","1,874.37","2,109,750,000"
22.Jul.04,"1,889.06",14.69,0.78,"1,872.43","1,892.98","1,853.58","1,964,570,000"
23.Jul.04,"1,849.09",-39.97,-2.12,"1,874.46","1,874.46","1,846.55","1,697,910,000"
26.Jul.04,"1,839.02",-10.07,-0.54,"1,852.42","1,860.12","1,829.06","1,667,060,000"
27.Jul.04,"1,869.10",30.08,1.64,"1,844.28","1,872.17","1,843.04","1,769,400,000"
28.Jul.04,"1,858.26",-10.84,-0.58,"1,861.37","1,869.00","1,832.12","1,847,380,000"
29.Jul.04,"1,881.06",22.80,1.23,"1,871.54","1,885.01","1,867.62","1,703,350,000"
30.Jul.04,"1,887.36",6.30,0.33,"1,878.54","1,896.31","1,876.31","1,507,320,000"
2.Aug.04,"1,892.09",4.73,0.25,"1,874.93","1,893.13","1,869.66","1,533,970,000"
3.Aug.04,"1,859.42",-32.67,-1.73,"1,887.14","1,887.57","1,859.17","1,494,480,000"
4.Aug.04,"1,855.06",-4.36,-0.23,"1,850.78","1,864.80","1,842.20","1,659,390,000"
5.Aug.04,"1,821.63",-33.43,-1.80,"1,856.99","1,859.77","1,820.21","1,574,660,000"
6.Aug.04,"1,776.89",-44.74,-2.46,"1,805.95","1,806.28","1,775.57","1,692,260,000"
9.Aug.04,"1,774.64",-2.25,-0.13,"1,782.35","1,787.44","1,774.48","1,263,490,000"
10.Aug.04,"1,808.70",34.06,1.92,"1,782.30","1,808.70","1,782.26","1,468,460,000"
11.Aug.04,"1,782.42",-26.28,-1.45,"1,778.43","1,786.65","1,760.50","1,794,260,000"
12.Aug.04,"1,752.49",-29.93,-1.68,"1,770.68","1,774.68","1,751.95","1,632,660,000"
13.Aug.04,"1,757.22",4.73,0.27,"1,762.46","1,768.63","1,750.82","1,347,750,000"
16.Aug.04,"1,782.84",25.62,1.46,"1,759.58","1,789.49","1,759.58","1,289,730,000"
17.Aug.04,"1,795.25",12.41,0.70,"1,792.26","1,804.59","1,791.95","1,390,280,000"
18.Aug.04,"1,831.37",36.12,2.01,"1,787.66","1,831.37","1,784.60","1,575,050,000"
19.Aug.04,"1,819.89",-11.48,-0.63,"1,825.91","1,829.13","1,811.68","1,416,730,000"
20.Aug.04,"1,838.02",18.13,1.00,"1,819.54","1,843.12","1,815.92","1,342,650,000"
23.Aug.04,"1,838.70",0.68,0.04,"1,843.79","1,848.12","1,835.11","1,224,660,000"
24.Aug.04,"1,836.89",-1.81,-0.10,"1,846.93","1,850.29","1,828.51","1,301,090,000"
25.Aug.04,"1,860.72",23.83,1.30,"1,836.72","1,861.79","1,830.30","1,320,640,000"
26.Aug.04,"1,852.92",-7.80,-0.42,"1,855.77","1,860.39","1,848.88","1,183,830,000"
27.Aug.04,"1,862.09",9.17,0.49,"1,855.03","1,866.25","1,854.77","1,011,070,000"
30.Aug.04,"1,836.49",-25.60,-1.37,"1,855.78","1,855.78","1,836.47","1,007,640,000"
31.Aug.04,"1,838.10",1.61,0.09,"1,837.54","1,842.15","1,819.62","1,298,910,000"
1.Sep.04,"1,850.41",12.31,0.67,"1,833.37","1,859.44","1,833.33","1,426,350,000"
2.Sep.04,"1,873.43",23.02,1.24,"1,848.03","1,876.24","1,846.95","1,208,770,000"
3.Sep.04,"1,844.48",-28.95,-1.55,"1,857.61","1,867.46","1,840.94","1,244,610,000"
7.Sep.04,"1,858.56",14.08,0.76,"1,856.00","1,865.43","1,847.48","1,320,700,000"
8.Sep.04,"1,850.64",-7.92,-0.43,"1,855.25","1,870.04","1,850.05","1,442,540,000"
9.Sep.04,"1,869.65",19.01,1.03,"1,858.51","1,875.39","1,849.37","1,663,790,000"
10.Sep.04,"1,894.31",24.66,1.32,"1,870.33","1,895.78","1,863.46","1,606,650,000"
13.Sep.04,"1,910.38",16.07,0.85,"1,900.17","1,919.21","1,897.73","1,741,080,000"
14.Sep.04,"1,915.40",5.02,0.26,"1,909.20","1,917.74","1,901.77","1,509,260,000"
15.Sep.04,"1,896.52",-18.88,-0.99,"1,908.38","1,908.38","1,892.08","1,575,500,000"
16.Sep.04,"1,904.08",7.56,0.40,"1,898.83","1,914.38","1,898.36","1,325,500,000"
17.Sep.04,"1,910.09",6.01,0.32,"1,907.01","1,911.00","1,896.67","1,640,370,000"
20.Sep.04,"1,908.07",-2.02,-0.11,"1,903.02","1,921.50","1,900.24","1,565,540,000"
21.Sep.04,"1,921.18",13.11,0.69,"1,913.13","1,925.85","1,909.43","1,531,560,000"
22.Sep.04,"1,885.71",-35.47,-1.85,"1,910.23","1,910.23","1,884.85","1,588,290,000"
23.Sep.04,"1,886.43",0.72,0.04,"1,887.02","1,894.67","1,883.32","1,396,810,000"
24.Sep.04,"1,879.48",-6.95,-0.37,"1,888.89","1,897.42","1,879.48","1,360,090,000"
27.Sep.04,"1,859.88",-19.60,-1.04,"1,871.16","1,871.94","1,858.88","1,316,790,000"
28.Sep.04,"1,869.87",9.99,0.54,"1,865.88","1,873.86","1,852.59","1,536,980,000"
29.Sep.04,"1,893.94",24.07,1.29,"1,870.61","1,894.06","1,869.95","1,637,280,000"
30.Sep.04,"1,896.84",2.90,0.15,"1,892.60","1,902.25","1,887.68","1,656,620,000"
1.Oct.04,"1,942.20",45.36,2.39,"1,909.59","1,942.23","1,908.57","1,820,300,000"
4.Oct.04,"1,952.40",10.20,0.53,"1,954.59","1,965.76","1,950.17","1,854,970,000"
5.Oct.04,"1,955.50",3.10,0.16,"1,950.23","1,960.90","1,946.86","1,709,600,000"
6.Oct.04,"1,971.03",15.53,0.79,"1,953.91","1,971.04","1,947.24","1,922,870,000"
7.Oct.04,"1,948.52",-22.51,-1.14,"1,967.37","1,970.26","1,948.03","1,734,970,000"
8.Oct.04,"1,919.97",-28.55,-1.47,"1,940.67","1,949.34","1,917.72","1,668,940,000"
11.Oct.04,"1,928.76",8.79,0.46,"1,924.41","1,930.66","1,920.76","1,173,820,000"
12.Oct.04,"1,925.17",-3.59,-0.19,"1,913.70","1,929.98","1,904.11","1,508,390,000"
13.Oct.04,"1,920.53",-4.64,-0.24,"1,944.96","1,948.01","1,914.46","1,776,120,000"
14.Oct.04,"1,903.02",-17.51,-0.91,"1,920.58","1,921.82","1,900.77","1,590,290,000"
15.Oct.04,"1,911.50",8.48,0.45,"1,907.93","1,923.92","1,899.33","1,648,280,000"
18.Oct.04,"1,936.52",25.02,1.31,"1,909.78","1,936.52","1,904.50","1,505,000,000"
19.Oct.04,"1,922.90",-13.62,-0.70,"1,944.41","1,952.85","1,922.60","1,713,330,000"
20.Oct.04,"1,932.97",10.07,0.52,"1,920.06","1,934.32","1,910.83","1,650,470,000"
21.Oct.04,"1,953.62",20.65,1.07,"1,940.11","1,957.48","1,933.00","2,006,000,000"
22.Oct.04,"1,915.14",-38.48,-1.97,"1,952.36","1,952.54","1,914.39","1,737,960,000"
25.Oct.04,"1,914.04",-1.10,-0.06,"1,911.08","1,920.71","1,905.91","1,603,830,000"
26.Oct.04,"1,928.79",14.75,0.77,"1,915.15","1,928.80","1,905.49","1,812,550,000"
27.Oct.04,"1,969.99",41.20,2.14,"1,928.00","1,971.28","1,926.25","2,075,920,000"
28.Oct.04,"1,975.74",5.75,0.29,"1,963.36","1,980.36","1,959.57","1,821,820,000"
29.Oct.04,"1,974.99",-0.75,-0.04,"1,974.55","1,984.18","1,963.83","1,639,950,000"
1.Nov.04,"1,979.87",4.88,0.25,"1,975.48","1,983.91","1,969.32","1,522,820,000"
2.Nov.04,"1,984.79",4.92,0.25,"1,981.47","2,002.93","1,978.64","1,845,080,000"
3.Nov.04,"2,004.33",19.54,0.98,"2,014.45","2,020.03","1,992.70","1,957,400,000"
4.Nov.04,"2,023.63",19.30,0.96,"1,998.15","2,023.72","1,992.07","1,823,490,000"
5.Nov.04,"2,038.94",15.31,0.76,"2,035.04","2,046.92","2,025.63","1,908,970,000"
8.Nov.04,"2,039.25",0.31,0.02,"2,038.22","2,044.53","2,033.79","1,609,270,000"
9.Nov.04,"2,043.33",4.08,0.20,"2,039.03","2,049.77","2,034.41","1,692,200,000"
10.Nov.04,"2,034.56",-8.77,-0.43,"2,039.58","2,047.25","2,032.37","1,853,460,000"
11.Nov.04,"2,061.27",26.71,1.31,"2,041.34","2,061.40","2,039.74","1,764,760,000"
12.Nov.04,"2,085.34",24.07,1.17,"2,065.32","2,085.34","2,056.41","2,004,310,000"
15.Nov.04,"2,094.09",8.75,0.42,"2,082.59","2,094.13","2,078.84","1,888,260,000"
16.Nov.04,"2,078.62",-15.47,-0.74,"2,087.07","2,087.30","2,073.35","1,901,080,000"
17.Nov.04,"2,099.68",21.06,1.01,"2,090.94","2,112.18","2,090.72","2,223,370,000"
18.Nov.04,"2,104.28",4.60,0.22,"2,096.19","2,105.39","2,089.48","1,915,430,000"
19.Nov.04,"2,070.63",-33.65,-1.60,"2,100.45","2,102.60","2,070.63","2,033,710,000"
22.Nov.04,"2,085.19",14.56,0.70,"2,066.34","2,085.19","2,052.80","1,897,960,000"
23.Nov.04,"2,084.28",-0.91,-0.04,"2,082.47","2,092.02","2,068.98","2,057,620,000"
24.Nov.04,"2,102.54",18.26,0.88,"2,091.79","2,103.80","2,090.20","1,638,170,000"
26.Nov.04,"2,101.97",-0.57,-0.03,"2,101.81","2,110.38","2,101.81","667,760,000"
29.Nov.04,"2,106.87",4.90,0.23,"2,110.91","2,117.89","2,090.35","1,844,330,000"
30.Nov.04,"2,096.81",-10.06,-0.48,"2,104.67","2,107.45","2,096.81","1,878,760,000"
1.Dec.04,"2,138.23",41.42,1.98,"2,104.58","2,138.32","2,104.58","2,281,640,000"
2.Dec.04,"2,143.57",5.34,0.25,"2,133.95","2,156.14","2,131.65","2,401,610,000"
3.Dec.04,"2,147.96",4.39,0.20,"2,153.29","2,164.63","2,145.72","2,410,930,000"
6.Dec.04,"2,151.25",3.29,0.15,"2,145.43","2,157.43","2,138.21","2,150,250,000"
7.Dec.04,"2,114.66",-36.59,-1.70,"2,154.13","2,161.30","2,114.65","2,671,520,000"
8.Dec.04,"2,126.11",11.45,0.54,"2,118.14","2,130.76","2,110.57","2,390,860,000"
9.Dec.04,"2,129.01",2.90,0.14,"2,109.55","2,134.23","2,097.86","2,284,150,000"
10.Dec.04,"2,128.07",-0.94,-0.04,"2,121.15","2,134.60","2,120.33","1,794,840,000"
13.Dec.04,"2,148.50",20.43,0.96,"2,141.20","2,148.50","2,132.19","2,070,980,000"
14.Dec.04,"2,159.84",11.34,0.53,"2,145.05","2,163.50","2,145.05","2,228,670,000"
15.Dec.04,"2,162.55",2.71,0.13,"2,159.68","2,171.27","2,151.31","2,337,590,000"
16.Dec.04,"2,146.15",-16.40,-0.76,"2,159.96","2,164.80","2,138.81","2,396,220,000"
17.Dec.04,"2,135.20",-10.95,-0.51,"2,142.71","2,150.85","2,135.05","2,423,080,000"
20.Dec.04,"2,127.85",-7.35,-0.34,"2,142.21","2,154.48","2,124.22","1,991,460,000"
21.Dec.04,"2,150.91",23.06,1.08,"2,134.75","2,151.71","2,133.34","1,972,860,000"
22.Dec.04,"2,157.03",6.12,0.28,"2,145.99","2,163.48","2,145.18","1,802,760,000"
23.Dec.04,"2,160.62",3.59,0.17,"2,153.31","2,168.78","2,153.31","1,430,770,000"
27.Dec.04,"2,154.22",-6.40,-0.30,"2,168.82","2,171.94","2,147.59","1,478,700,000"
28.Dec.04,"2,177.19",22.97,1.07,"2,156.75","2,177.19","2,156.53","1,587,550,000"
29.Dec.04,"2,177.00",-0.19,-0.01,"2,170.99","2,182.33","2,170.99","1,503,880,000"
30.Dec.04,"2,178.34",1.34,0.06,"2,177.47","2,182.37","2,176.40","1,403,140,000"
31.Dec.04,"2,175.44",-2.90,-0.13,"2,178.98","2,185.56","2,174.63","1,366,460,000"
